Null,Object_id,Hex,Color name,Size
19094,436089,#bbbfbd,darkgrey,4
19095,436090,#756b34,grey,5
19096,436091,#6a4e2a,darkolivegreen,5
19097,436092,#8e6d3d,darkolivegreen,16
19098,436093,#dfbd5d,darkslategrey,5
19099,436095,#725425,sienna,1
19100,436098,#7d6d53,darkslategrey,5
19101,436099,#ead5b9,darkslategrey,4
19102,436100,#a48047,dimgrey,5
19103,436101,#523c22,darkslategrey,8
19104,436102,#816549,black,9
19105,436104,#2b1f1d,black,3
19106,439327,#b88c61,peru,8
19107,436103,#c5a296,darkolivegreen,4
19108,436105,#19150f,black,6
19109,436106,#595748,maroon,11
19110,436107,#4c4c3c,darkslategrey,6
19111,436108,#533a2b,sienna,20
19112,436114,#29201a,darkslategrey,4
19113,436115,#010001,peru,8
19114,436116,#483613,darkolivegreen,9
19115,436118,#53361c,black,8
19116,436119,#86724b,darkslategrey,3
19117,436120,#e3d4b7,peru,7
19118,436121,#303021,saddlebrown,5
19119,436122,#515345,sienna,7
19120,436123,#2d2017,darkolivegreen,4
19121,436138,#0d0e0c,black,13
19122,436139,#030302,darkgrey,12
19123,436140,#342d25,darkslategrey,6
19124,436144,#6c5e4e,black,1
19125,436145,#523217,tan,1
19126,436149,#be9454,peru,12
19127,436150,#bca169,darkkhaki,5
19128,436152,#20161e,sienna,11
19129,436153,#8d7849,grey,12
19130,436162,#18130c,saddlebrown,11
19131,436168,#513c22,darkslategrey,1
19132,436174,#a09071,wheat,11
19133,438156,#714c36,black,9
19134,438817,#4a3c26,sienna,13
19135,438857,#48311b,black,7
19136,436175,#7d532b,darkslategrey,6
19137,436176,#435142,black,15
19138,436177,#866d46,black,20
19139,436178,#793a0c,maroon,14
19140,436179,#938964,black,3
19141,436180,#383931,black,9
19142,438110,#020101,black,5
19143,438814,#010000,darkslategrey,5
19144,436182,#929278,sienna,8
19145,436183,#322419,black,11
19146,436184,#dfdfdf,black,6
19147,436186,#876644,sienna,3
19148,436187,#595959,dimgrey,5
19149,436188,#d7af6c,darkolivegreen,12
19150,436189,#877557,peru,8
19151,436190,#2f231c,peru,9
19152,436191,#6d5d4a,dimgrey,6
19153,436192,#6b655b,darkslategrey,5
19154,436193,#cccccc,darkslategrey,11
19155,436195,#655c47,darkolivegreen,2
19156,436196,#4c3b22,darkolivegreen,6
19157,436198,#c1c1c1,silver,5
19158,436199,#696969,darkslategrey,5
19159,436200,#535353,black,24
19160,436201,#41392a,darkslategrey,4
19161,436205,#68868c,darkkhaki,2
19162,439553,#1b1811,darkslategrey,7
19163,436207,#553f2d,darkolivegreen,7
19164,436208,#322715,darkolivegreen,2
19165,436209,#664829,darkolivegreen,1
19166,436210,#211c16,darkolivegreen,4
19167,436211,#977146,darkolivegreen,1
19168,436212,#342012,black,1
19169,437415,#0a0907,black,3
19170,436213,#2e4e4b,darkolivegreen,6
19171,436214,#726f58,grey,7
19172,436215,#613b24,darkolivegreen,5
19173,436216,#040303,darkolivegreen,9
19174,436217,#9e6f48,darkolivegreen,4
19175,436221,#372c1c,darkolivegreen,7
19176,436222,#392b1c,grey,9
19177,436223,#867862,darkolivegreen,10
19178,436224,#654327,rosybrown,4
19179,436225,#6a6a6a,lightgrey,12
19180,436226,#b8b8b8,darkslategrey,6
19181,436227,#919191,darkslategrey,13
19182,436228,#757575,lightgrey,9
19183,436229,#14120b,darkslategrey,4
19184,436230,#261814,black,2
19185,436235,#bba88f,darkslategrey,10
19186,436236,#887943,olivedrab,4
19187,436238,#9a754f,sienna,2
19188,436239,#c5ab7e,grey,9
19189,436240,#544c3a,black,9
19190,436241,#4a2c16,rosybrown,12
19191,438030,#efe4c9,sienna,17
19192,436243,#8e7258,darkolivegreen,5
19193,436244,#774f39,sienna,8
19194,436245,#a2724b,peru,3
19195,438844,#5c645f,dimgrey,13
19196,436246,#655f4e,dimgrey,7
19197,437636,#504a3b,darkolivegreen,15
19198,436248,#46341c,darkolivegreen,13
19199,436252,#976e37,darkolivegreen,2
19200,436254,#93593a,sienna,2
19201,436255,#593f25,black,14
19202,436256,#46341f,saddlebrown,11
19203,436257,#c2a382,saddlebrown,9
19204,436258,#53402b,darkolivegreen,9
19205,436260,#cda87e,burlywood,5
19206,436261,#dfcab4,maroon,4
19207,436262,#e3c9b1,darkolivegreen,6
19208,436266,#c0aa7a,darkkhaki,1
19209,436267,#1a1510,black,2
19210,436268,#b68643,sienna,6
19211,436269,#444f31,peru,5
19212,436270,#2f3319,black,0
19213,436271,#345254,darkslategrey,6
19214,436278,#000000,darkolivegreen,8
19215,436280,#333333,darkslategrey,9
19216,436283,#b8a280,darkolivegreen,6
19217,437203,#4c392a,dimgrey,6
19218,437204,#d0d0d0,darkslategrey,9
19219,437205,#7c3731,black,7
19220,437206,#a47c4d,black,6
19221,437207,#4b4b4b,darkslategrey,6
19222,437208,#b8bac1,sienna,3
19223,437209,#895b1f,darkolivegreen,8
19224,437210,#0f0f0f,lightgrey,12
19225,437216,#974b2a,grey,7
19226,437488,#a26343,saddlebrown,3
19227,436286,#191814,saddlebrown,5
19228,436287,#11100f,slategrey,3
19229,436288,#29160c,maroon,4
19230,436290,#b79042,darkslategrey,3
19231,436292,#634019,darkgoldenrod,3
19232,436293,#655032,tan,2
19233,436294,#75683e,darkslategrey,1
19234,436296,#6c4634,black,5
19235,436297,#9e7d54,darkolivegreen,13
19236,437985,#41371d,darkslategrey,12
19237,437995,#53321a,darkkhaki,5
19238,437996,#c89365,darkslategrey,25
19239,437997,#b2a084,rosybrown,3
19240,629928,#575239,darkslategrey,3
19241,436300,#b29a69,dimgrey,7
19242,436301,#100b07,saddlebrown,10
19243,438169,#8a7b69,black,5
19244,436305,#977f2d,sienna,5
19245,437405,#191510,darkolivegreen,7
19246,436310,#41251b,darkslategrey,5
19247,436311,#888676,saddlebrown,6
19248,436318,#30301e,black,2
19249,436319,#ad9e7e,black,7
19250,436320,#826244,sienna,10
19251,436321,#d4bf9b,black,4
19252,436322,#b88c4d,peru,9
19253,436323,#755640,dimgrey,9
19254,436324,#aaa690,black,3
19255,436325,#000000,grey,3
19256,436326,#312a1f,dimgrey,7
19257,436327,#77785e,dimgrey,12
19258,436329,#484848,gainsboro,11
19259,436331,#cbc3a8,darkslategrey,13
19260,436333,#292315,darkolivegreen,5
19261,436334,#a3a196,black,6
19262,436335,#3b332a,darkgrey,7
19263,436731,#5c5c5c,black,10
19264,436733,#838383,snow,7
19265,436736,#2b2b2b,lightgrey,7
19266,436738,#919191,lightgrey,11
19267,436739,#817266,darkslategrey,4
19268,436741,#553923,black,3
19269,436743,#d1d1d1,dimgrey,22
19270,436751,#bb8139,chocolate,13
19271,436757,#7f5d39,sienna,11
19272,436760,#c3c3c3,grey,10
19273,436761,#b0a48d,darkolivegreen,6
19274,436762,#606060,black,6
19275,436346,#714e2a,saddlebrown,7
19276,436347,#a09575,saddlebrown,2
19277,436409,#a57226,bisque,5
19278,436410,#6e7363,dimgrey,6
19279,436413,#989898,darkgrey,9
19280,436415,#dbdbdb,dimgrey,8
19281,436416,#5b4c27,gainsboro,6
19282,437725,#151515,lightslategrey,10
19283,437734,#000000,darkolivegreen,4
19284,437736,#ac5227,sienna,8
19285,437740,#828282,lightgrey,12
19286,437741,#bb7d3b,peru,8
19287,437742,#2e2019,sienna,16
19288,436418,#92b6da,grey,2
19289,436419,#747474,darkslategrey,8
19290,436420,#3f3021,grey,13
19291,436422,#888888,gainsboro,9
19292,436423,#806743,sienna,4
19293,436426,#101010,lightslategrey,6
19294,436427,#49432e,darkslategrey,3
19295,436428,#52371c,darkolivegreen,7
19296,436431,#33251d,black,13
19297,436432,#010101,grey,6
19298,436433,#765f3f,darkolivegreen,2
19299,436434,#522414,maroon,6
19300,436435,#211d12,grey,5
19301,436436,#7f674b,dimgrey,5
19302,436438,#9d8760,black,3
19303,436439,#a18d63,black,4
19304,436440,#181411,black,5
19305,436441,#191409,grey,10
19306,436442,#8f7264,darkolivegreen,6
19307,436445,#879981,saddlebrown,6
19308,436446,#a08334,black,6
19309,436448,#dbbe9a,tan,5
19310,436449,#dbb87d,black,11
19311,436450,#534c3b,black,7
19312,436451,#8b7454,dimgrey,4
19313,437999,#d1bb13,darkslategrey,10
19314,438000,#867243,peru,8
19315,438001,#5f4e13,saddlebrown,3
19316,438821,#677372,dimgrey,15
19317,436452,#c9a57b,peru,15
19318,436453,#8a5a21,saddlebrown,5
19319,436454,#4c3b20,grey,4
19320,436455,#010000,darkslategrey,9
19321,441226,#7a603f,darkolivegreen,3
19322,436456,#704529,peru,12
19323,436472,#908167,darkslategrey,2
19324,436480,#ad8855,saddlebrown,2
19325,436481,#87583a,rosybrown,24
19326,436482,#c4b090,maroon,7
19327,436483,#443b27,black,18
19328,436484,#aa8c5a,peru,1
19329,440723,#f7a07c,indianred,7
19330,441364,#58492b,black,12
19331,651837,#4b3627,black,2
19332,685040,#705944,dimgrey,5
19333,436485,#3c3323,black,1
19334,436489,#61221d,brown,13
19335,436490,#9b1517,maroon,6
19336,436492,#c2c1c5,silver,16
19337,436493,#181818,darkgrey,8
19338,436491,#822a08,saddlebrown,2
19339,436495,#84653f,sienna,6
19340,436496,#261e14,black,13
19341,436497,#010000,saddlebrown,9
19342,436498,#010000,darkslategrey,11
19343,436499,#e2c6a7,rosybrown,5
19344,436502,#2b3647,tan,4
19345,436503,#b8a579,black,3
19346,436504,#d5a555,sienna,14
19347,436509,#a14b12,darkolivegreen,6
19348,436510,#d7a164,sandybrown,8
19349,436511,#837b65,grey,10
19350,436515,#ae9452,saddlebrown,5
19351,436519,#a26e45,sienna,9
19352,436520,#b09882,rosybrown,6
19353,436521,#312822,black,5
19354,436522,#d5bc9d,darkolivegreen,3
19355,436523,#336163,darkolivegreen,8
19356,440840,#997252,black,5
19357,436524,#5c4734,darkslategrey,14
19358,436525,#010101,darkolivegreen,5
19359,436526,#869b7f,grey,6
19360,436527,#7f8057,black,11
19361,436528,#d2cbc4,grey,6
19362,436529,#9e9465,sandybrown,13
19363,436530,#bfb194,olivedrab,12
19364,436531,#473e23,black,3
19365,436532,#cba046,tan,5
19366,436533,#dbc7a7,dimgrey,16
19367,436534,#c1bcad,silver,3
19368,436535,#c6c8be,silver,12
19369,436536,#6b6c55,tan,14
19370,437980,#968940,dimgrey,10
19371,437998,#816439,sienna,8
19372,438722,#3a312b,darkslategrey,6
19373,436538,#6a523d,darkslategrey,2
19374,436539,#cdaf7c,darkolivegreen,6
19375,439977,#73604a,black,3
19376,436541,#4d4331,dimgrey,7
19377,436542,#201c18,darkolivegreen,2
19378,436543,#674e27,dimgrey,4
19379,436544,#574c41,black,2
19380,436545,#726b56,darkslategrey,7
19381,436546,#281d13,grey,2
19382,436547,#272021,darkolivegreen,6
19383,436548,#020101,black,7
19384,436549,#ebebeb,black,4
19385,436550,#c4c4c4,gainsboro,5
19386,436551,#b09f83,black,6
19387,436552,#724c09,black,5
19388,436553,#000000,rosybrown,19
19389,436554,#130c05,sienna,10
19390,436555,#291e13,grey,8
19391,436556,#000000,darkolivegreen,15
19392,436557,#2e271b,darkolivegreen,17
19393,436558,#6e6a5a,darkolivegreen,17
19394,436559,#97815e,grey,20
19395,436560,#777666,black,5
19396,438374,#b0946f,dimgrey,11
19397,438375,#705e3c,darkslategrey,15
19398,436561,#74644b,saddlebrown,8
19399,436568,#745a2a,darkolivegreen,15
19400,438432,#869888,grey,2
19401,436569,#77572e,peru,8
19402,437973,#2f2a1c,peru,4
19403,438948,#7e5c36,sienna,5
19404,436570,#201b13,saddlebrown,4
19405,436572,#887249,dimgrey,5
19406,436573,#62363c,dimgrey,6
19407,436574,#644925,darkslategrey,3
19408,436575,#454b37,darkslategrey,2
19409,436576,#6f5b45,black,7
19410,436577,#6e6035,rosybrown,11
19411,436580,#a09075,grey,8
19412,436581,#846046,darkolivegreen,9
19413,436582,#675a40,black,5
19414,436583,#443c30,sienna,6
19415,436584,#6a675c,darkslategrey,2
19416,436586,#61381f,black,24
19417,436587,#322a18,darkolivegreen,2
19418,436588,#1e180d,saddlebrown,5
19419,436590,#514c3d,sienna,14
19420,436591,#363636,darkslategrey,7
19421,436593,#688f99,lightslategrey,12
19422,436594,#697661,grey,5
19423,436595,#c9cebb,grey,16
19424,436596,#55675e,darkslategrey,10
19425,436597,#2e2e2e,wheat,8
19426,436598,#6d6d6d,dimgrey,6
19427,436599,#a3a094,black,22
19428,436600,#62501d,darkolivegreen,20
19429,436601,#b3a377,darkkhaki,15
19430,438023,#8a7e51,darkolivegreen,17
19431,438024,#6f4729,black,13
19432,438116,#c3d2ca,darkolivegreen,12
19433,438117,#44382d,lightsteelblue,7
19434,436602,#d2a982,sienna,7
19435,436603,#3d220e,black,1
19436,436604,#563e1c,darkolivegreen,5
19437,436607,#564e45,darkslategrey,5
19438,436615,#8a7556,darkslategrey,12
19439,436616,#4b483b,grey,2
19440,436617,#111111,dimgrey,3
19441,436618,#61503c,dimgrey,4
19442,436619,#6a5038,black,5
19443,436620,#a1957e,darkolivegreen,1
19444,436621,#554836,tan,3
19445,436623,#453e2a,darkslategrey,3
19446,436624,#1e1e1b,silver,4
19447,436625,#ab9e84,grey,4
19448,436626,#292319,darkolivegreen,2
19449,436627,#5c422f,black,1
19450,436628,#171510,black,2
19451,436630,#3c2e1c,black,5
19452,436631,#8a512d,dimgrey,2
19453,436632,#1e1b17,black,20
19454,436634,#273435,darkgrey,5
19455,436636,#7a6038,peru,3
19456,436637,#1c1411,darkslategrey,2
19457,436638,#3f3326,black,3
19458,436641,#8b654b,sienna,1
19459,436642,#5d340e,black,4
19460,436644,#f5da93,tan,20
19461,436645,#525252,darkslategrey,2
19462,436647,#92a4a7,black,13
19463,436648,#1c1a13,dimgrey,13
19464,436652,#201d18,darkslategrey,12
19465,436653,#51595b,darkslategrey,14
19466,436656,#3b301b,darkolivegreen,6
19467,436657,#271f19,black,8
19468,436658,#cdb8aa,darkslategrey,7
19469,436659,#4e3126,black,16
19470,436660,#7a5438,burlywood,2
19471,436664,#6f441b,saddlebrown,8
19472,436665,#190d08,black,5
19473,436667,#735036,darkolivegreen,5
19474,436668,#48392b,rosybrown,2
19475,436669,#8c724e,darkslategrey,4
19476,436670,#211a14,darkgrey,10
19477,436671,#545348,darkolivegreen,4
19478,436672,#887965,darkolivegreen,3
19479,436675,#372915,black,3
19480,436676,#3a2e21,sienna,7
19481,436677,#584023,black,2
19482,436678,#2a2417,darkgrey,1
19483,436679,#000000,black,7
19484,436680,#786950,black,6
19485,436683,#bfa577,darkkhaki,10
19486,436684,#492619,black,1
19487,436685,#4d4635,black,9
19488,436686,#7e715e,dimgrey,7
19489,436687,#5b4b32,darkslategrey,3
19490,436688,#6f5f4e,dimgrey,4
19491,436690,#5d5744,dimgrey,7
19492,436691,#706e5c,black,5
19493,436692,#010000,darkolivegreen,13
19494,436693,#2d2d2d,silver,12
19495,436698,#343434,lightgrey,4
19496,436702,#908d75,saddlebrown,4
19497,436703,#a3876f,darkolivegreen,3
19498,436704,#b28a64,black,2
19499,436705,#1e211e,darkslategrey,4
19500,436706,#d9c6ad,peru,17
19501,436707,#010000,black,14
19502,436708,#747169,darkgrey,10
19503,438434,#ac8569,grey,7
19504,438818,#cebe9f,grey,5
19505,436709,#c19258,peru,3
19506,436721,#85a7b9,darkgrey,4
19507,436722,#494c1d,black,11
19508,436724,#814d26,sienna,1
19509,436725,#2e2e2e,black,5
19510,436732,#684638,darkolivegreen,11
19511,436745,#132f3a,darksalmon,5
19512,436747,#545454,darkslategrey,11
19513,436749,#b5b78b,tan,3
19514,436752,#231d17,black,7
19515,436769,#64412a,sienna,2
19516,436770,#393939,black,8
19517,436771,#3c2b22,darkolivegreen,14
19518,436772,#221a11,black,4
19519,436774,#51381d,darkolivegreen,14
19520,436776,#34291d,bisque,5
19521,436781,#caad90,black,4
19522,436782,#9d9a86,dimgrey,4
19523,436784,#766447,darkolivegreen,10
19524,436785,#c5b7ad,black,16
19525,436787,#b8ad9a,grey,11
19526,438381,#040303,darkgrey,13
19527,436788,#635442,saddlebrown,2
19528,436789,#22170e,black,2
19529,436790,#444c49,darkslategrey,2
19530,436791,#b6b1a5,rosybrown,10
19531,436793,#8a735d,dimgrey,3
19532,436794,#66666d,grey,7
19533,436795,#a88a69,tan,9
19534,436796,#1d2609,black,14
19535,436797,#22170e,dimgrey,7
19536,436798,#3d291c,black,5
19537,436799,#aa8d59,peru,4
19538,436801,#312c1c,darkslategrey,14
19539,436802,#dea93a,goldenrod,9
19540,436803,#2b261f,darkolivegreen,3
19541,436805,#121210,dimgrey,3
19542,436806,#110c09,black,2
19543,436815,#411c23,sandybrown,14
19544,436816,#3c281c,black,2
19545,436817,#898570,black,7
19546,436818,#1f1d19,dimgrey,3
19547,438377,#4b433d,darkslategrey,3
19548,438378,#0e0d0d,black,3
19549,436819,#5d7e89,darkgrey,8
19550,436820,#aba3a3,darkgrey,11
19551,436821,#453d2b,darkgrey,7
19552,436825,#29170b,black,2
19553,436826,#a8ab9a,dimgrey,12
19554,436827,#d9b791,tan,10
19555,436829,#3e3e3e,black,4
19556,436830,#d3c8aa,darkgrey,15
19557,436831,#584f32,darkslategrey,14
19558,436832,#030201,dimgrey,13
19559,436833,#73440e,black,18
19560,436834,#1a110b,darkslategrey,3
19561,436835,#231d0c,black,7
19562,436836,#251008,rosybrown,7
19563,436838,#873f20,saddlebrown,3
19564,436839,#b7985e,tan,6
19565,436840,#19180f,black,2
19566,436843,#513f2e,grey,7
19567,436845,#543c25,sienna,8
19568,436846,#72342c,darkolivegreen,4
19569,436847,#4c2e1e,black,10
19570,436849,#dad19f,darkgrey,14
19571,436850,#47321f,darkolivegreen,7
19572,436851,#5e6757,darkslategrey,14
19573,436852,#6c523a,black,3
19574,436853,#030302,grey,6
19575,436861,#8f7b57,darkslategrey,4
19576,436863,#bec7d4,lightsteelblue,24
19577,436866,#14130f,dimgrey,18
19578,436867,#a2846e,lightgrey,16
19579,436868,#8f7451,darkslategrey,8
19580,436869,#452e24,darkolivegreen,7
19581,436870,#737373,dimgrey,10
19582,436871,#492e1f,darkolivegreen,2
19583,436872,#ae8d71,black,3
19584,436873,#9d957e,darkslategrey,3
19585,436874,#2b241e,sienna,3
19586,436875,#c8a473,black,2
19587,436876,#705730,sienna,2
19588,436877,#131313,lightgrey,36
19589,436879,#222126,darkolivegreen,9
19590,436880,#c7b28a,tan,6
19591,436888,#5e3c1f,saddlebrown,4
19592,436889,#473625,rosybrown,16
19593,436890,#786c58,black,12
19594,436891,#896a3b,darkgrey,13
19595,436892,#032158,saddlebrown,4
19596,436893,#151619,darkslategrey,16
19597,436895,#3a2315,saddlebrown,2
19598,436896,#5d4126,sienna,4
19599,436899,#a1a1a1,grey,12
19600,436903,#533c22,black,18
19601,436904,#74593c,darkolivegreen,6
19602,436905,#796444,dimgrey,9
19603,436907,#1f1f1f,silver,15
19604,438605,#9d8053,darkslategrey,5
19605,436909,#0b354d,darkslategrey,7
19606,436910,#a5ada6,rosybrown,5
19607,436911,#71775f,dimgrey,7
19608,436912,#a78346,black,8
19609,436913,#aa8c51,peru,18
19610,436914,#a7834f,rosybrown,6
19611,436917,#120e07,black,1
19612,436918,#b49579,brown,5
19613,436920,#5e5e5e,whitesmoke,8
19614,436921,#6a6a6a,black,8
19615,436922,#2f2c22,dimgrey,8
19616,436928,#887a5e,grey,5
19617,436929,#000000,black,10
19618,436930,#302015,black,2
19619,436931,#e6ca9a,black,3
19620,436932,#746249,saddlebrown,7
19621,436933,#1a1813,black,37
19622,436934,#b59576,darkolivegreen,4
19623,436935,#6f7d76,black,10
19624,436936,#9d6e12,black,2
19625,436937,#d7bea9,sienna,9
19626,436940,#232323,darkgrey,10
19627,436941,#645846,darkslategrey,13
19628,436942,#4b3c2d,dimgrey,16
19629,436944,#625a43,tan,2
19630,436945,#202426,darkolivegreen,6
19631,436946,#140e09,darkslategrey,5
19632,436947,#8a99ad,lightslategrey,11
19633,436948,#15120d,black,23
19634,436949,#625834,burlywood,4
19635,436950,#372d1e,rosybrown,8
19636,436951,#747a64,black,7
19637,436952,#949a95,darkgrey,9
19638,436954,#f6e9c4,burlywood,21
19639,436955,#6e5435,black,5
19640,436956,#685337,darkolivegreen,2
19641,436957,#595242,grey,14
19642,436960,#010001,darkolivegreen,12
19643,436961,#20130c,darkslategrey,7
19644,436963,#d1baa0,darkslategrey,3
19645,436964,#33332c,rosybrown,8
19646,436965,#675731,silver,3
19647,438144,#181c1e,grey,10
19648,438819,#a18251,darkslategrey,6
19649,436966,#957148,sienna,4
19650,436967,#393028,rosybrown,6
19651,436968,#513825,maroon,6
19652,436969,#7f7fac,brown,4
19653,436970,#24221a,grey,12
19654,436971,#131313,silver,7
19655,436974,#8b866a,grey,8
19656,436975,#3a3934,dimgrey,22
19657,436976,#000000,darkolivegreen,4
19658,436984,#a8733d,black,4
19659,436985,#655330,black,7
19660,436986,#705f45,darkslategrey,5
19661,436987,#7e624b,dimgrey,5
19662,436988,#98332a,saddlebrown,7
19663,436990,#986d35,burlywood,1
19664,436991,#633f27,maroon,6
19665,436992,#5e4522,black,4
19666,436995,#5c492d,darkkhaki,8
19667,437000,#271a15,rosybrown,6
19668,437006,#40322f,tan,10
19669,437010,#bfaa82,wheat,16
19670,437011,#0a463f,black,2
19671,437013,#858585,silver,10
19672,437199,#554a2a,darkolivegreen,8
19673,437212,#403b32,dimgrey,4
19674,437214,#6f5a42,sienna,5
19675,437014,#d8ae63,darkkhaki,5
19676,437017,#434343,dimgrey,11
19677,437020,#533924,darkolivegreen,2
19678,437021,#e1be81,peru,9
19679,437023,#615646,darkolivegreen,13
19680,437024,#cacaca,black,9
19681,437030,#281f1b,grey,11
19682,437031,#2a2a2a,dimgrey,8
19683,437033,#972c12,saddlebrown,5
19684,437034,#966845,grey,6
19685,437035,#242424,grey,12
19686,437038,#d9d9d9,silver,12
19687,437039,#3d301a,black,16
19688,437040,#716845,rosybrown,13
19689,437041,#c4cab4,darkolivegreen,7
19690,437042,#888888,dimgrey,7
19691,437043,#bdbdbd,gainsboro,7
19692,437044,#6b6b6b,dimgrey,8
19693,437045,#f3f3f3,dimgrey,7
19694,437046,#8a7868,saddlebrown,4
19695,437049,#2d2d2d,lightgrey,16
19696,437050,#231d18,darkolivegreen,5
19697,437051,#dac58b,burlywood,7
19698,437052,#696a3d,lightgrey,8
19699,437053,#282615,black,18
19700,437055,#68513d,darkolivegreen,2
19701,437056,#52412e,darkslategrey,4
19702,437057,#977653,darkslategrey,6
19703,437059,#c29661,saddlebrown,4
19704,437060,#464d42,sienna,11
19705,437061,#c29d8f,rosybrown,4
19706,437062,#be9477,black,2
19707,437490,#89654c,sienna,4
19708,437063,#6e4825,peru,6
19709,437067,#4b3719,saddlebrown,4
19710,441115,#5d5349,darkolivegreen,5
19711,437069,#1b1b1b,darkgrey,3
19712,437070,#918471,sienna,3
19713,437071,#634622,grey,0
19714,437072,#14110e,black,11
19715,437073,#61553a,darkolivegreen,10
19716,437074,#a18d59,rosybrown,13
19717,437078,#181d0e,black,4
19718,437079,#776133,darkolivegreen,7
19719,437080,#3f3821,peru,5
19720,437081,#773014,darkslategrey,6
19721,437082,#1f1710,darkolivegreen,16
19722,437083,#2a2a2b,darkslategrey,15
19723,437084,#b49671,dimgrey,7
19724,437085,#1d1913,black,5
19725,437086,#744027,saddlebrown,3
19726,437087,#1c1b1b,darkslategrey,1
19727,437088,#100c0a,darkslategrey,2
19728,437089,#784c1e,maroon,5
19729,437090,#30271e,darkslategrey,3
19730,437092,#6b281c,darkslategrey,2
19731,437093,#2b2a21,black,3
19732,437094,#b0ae96,peru,1
19733,437095,#2f281c,sienna,9
19734,437096,#48401b,black,4
19735,437097,#8c6f40,dimgrey,6
19736,437098,#34474c,rosybrown,29
19737,437099,#020101,darkolivegreen,6
19738,438616,#3f3d32,darkolivegreen,2
19739,437101,#776452,tan,5
19740,437102,#949887,darkolivegreen,3
19741,437103,#a18c5e,grey,6
