,Object_id,Object_type,Title,Date_started,Date_finished,Medium,Classification,Met_link,Artist_id,Dept_id
1959,436178,Painting,Hamlet and His Mother,1849,1849,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436178,590,9
1960,436179,Painting,"Madame Henri François Riesener (Félicité Longrois, 1786–1847)",1835,1835,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436179,590,9
1961,436180,Painting,The Natchez,1823,1835,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436180,590,9
1962,438110,Painting,Rebecca and the Wounded Ivanhoe,1823,1823,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438110,590,9
1963,438814,Painting,The Abduction of Rebecca,1846,1846,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/438814,590,9
1964,439631,Painting,Ovid among the Scythians,1862,1862,"Oil on paper, laid down on wood",Paintings,http://www.metmuseum.org/art/collection/search/439631,590,9
1965,440332,Painting,"Landscape with Rocks, Augerville",1854,1854,Oil on cardboard,Paintings,http://www.metmuseum.org/art/collection/search/440332,590,9
1966,436182,Painting,Triumph of the Amazons,1620,1629,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436182,591,9
1967,436183,Painting,Departure of the Amazons,1620,1629,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436183,591,9
1968,436184,Painting,Objects of Art from the Louvre,1874,1874,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436184,592,9
1969,436186,Painting,Still Life with Silver,1681,1743,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436186,593,9
1970,440337,Painting,River Landscape,1686,1743,"Oil on paper, laid down on wood",Paintings,http://www.metmuseum.org/art/collection/search/440337,593,9
1971,436187,Painting,A Dragoon on Horseback,1876,1876,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436187,594,9
1972,436188,Painting,The Defense of Champigny,1879,1879,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436188,594,9
1973,436189,Painting,Gendarmes d'Ordonnance,1894,1894,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436189,594,9
1974,436190,Painting,Louis-Félix Amiel (1802–1864),1837,1837,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436190,595,9
1975,436191,Painting,Diana,1849,1849,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436191,596,9
1976,436192,Painting,Autumn: The Woodland Pond,1867,1867,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436192,596,9
1977,436193,Painting,The Edge of the Woods,1872,1872,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436193,596,9
1978,436195,Painting,A Vista through Trees: Fontainebleau,1873,1873,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436195,596,9
1979,436196,Painting,The Forest of Fontainebleau,1874,1874,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436196,596,9
1980,436198,Painting,Saint Cecilia,1616,1675,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436198,597,9
1981,436199,Painting,Christ Healing the Sick,1742,1742,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436199,598,9
1982,436200,Painting,The Adoration of the Shepherds,1760,1769,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436200,598,9
1983,436201,Painting,"Surprised, or Infidelity Found Out",1732,1774,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436201,598,9
1984,436205,Painting,Landscape with Moses and the Burning Bush,1610,1616,Oil on copper,Paintings,http://www.metmuseum.org/art/collection/search/436205,599,9
1985,439553,Painting,The Lamentation,1603,1603,Oil on copper,Paintings,http://www.metmuseum.org/art/collection/search/439553,599,9
1986,436206,Painting,Portrait of an Old Man,1882,1882,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436206,600,9
1987,436207,Painting,Don Quixote and Sancho Panza Entertained by Basil and Quiteria,1863,1863,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436207,601,9
1988,436208,Painting,The Three Ages of Man,1512,1542,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436208,602,9
1989,436209,Painting,An Evening School,1655,1657,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436209,603,9
1990,436210,Painting,Self-Portrait,1660,1670,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436210,603,9
1991,436211,Painting,Portrait of a Man (Self-Portrait?),1653,1655,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436211,604,9
1992,436212,Painting,Young Woman with a Pearl Necklace,1670,1729,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436212,604,9
1993,437415,Painting,The Sibyl,1649,1659,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437415,604,9
1994,436213,Painting,"Portrait of a Woman, Said to be Madame Charles Simon Favart (Marie Justine Benoîte Duronceray, 1727–1772)",1757,1757,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436213,605,9
1995,436214,Painting,"Marie Rinteau, called Mademoiselle de Verrières",1761,1761,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436214,605,9
1996,436215,Painting,Madame Sophie de France (1734–1782),1762,1762,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436215,605,9
1997,436216,Painting,Portrait of a Young Woman as a Vestal Virgin,1767,1767,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436216,605,9
1998,436217,Painting,Boy with a Black Spaniel,1747,1775,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436217,605,9
1999,436218,Painting,Boy with a House of Cards,1747,1775,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436218,605,9
2000,436221,Painting,A Couple in an Interior with a Gypsy Fortune-Teller,1632,1633,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436221,606,9
2001,436222,Painting,Self-Portrait with a Harp,1791,1791,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436222,607,9
2002,436223,Painting,Landing the Shore End of the Atlantic Cable,1866,1866,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436223,608,9
2003,436224,Painting,Awaiting the Reply,1861,1871,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436224,608,9
2004,436225,Painting,Grappling for the Lost Cable,1861,1871,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436225,608,9
2005,436226,Painting,"Homeward Bound: ""The Great Eastern""",1861,1871,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436226,608,9
2006,436227,Painting,Landing at Newfoundland,1861,1871,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436227,608,9
2007,436228,Painting,Making the Splice between the Shore End and the Ocean Cable,1861,1871,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436228,608,9
2008,436229,Painting,Imaginary Landscape,1635,1675,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436229,609,9
2009,436230,Painting,Card Players in a Drawing Room,1718,1781,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436230,610,9
2010,436235,Painting,Madame de Saint-Maurice,1776,1776,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436235,611,9
2011,436236,Painting,Benjamin Franklin (1706–1790),1778,1778,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436236,611,9
2012,436238,Painting,Benjamin Franklin (1706–1790),1745,1802,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436238,611,9
2013,436239,Painting,"Anne Elizabeth Cholmley (1769–1788), Later Lady Mulgrave",1774,1797,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436239,612,9
2014,436240,Painting,Mrs. John Puget (Catherine Hawkins),1774,1797,Oil on copper,Paintings,http://www.metmuseum.org/art/collection/search/436240,613,9
2015,436241,Painting,Cows Crossing a Ford,1836,1836,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436241,614,9
2016,438030,Painting,Valley of the River Loire,1831,1889,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/438030,614,9
2017,436243,Painting,Salvator Mundi,1500,1510,Oil on linden,Paintings,http://www.metmuseum.org/art/collection/search/436243,615,9
2018,436244,Painting,Virgin and Child with Saint Anne,1519,1519,Oil on linden,Paintings,http://www.metmuseum.org/art/collection/search/436244,615,9
2019,436245,Painting,Virgin and Child,1516,1516,Oil on spruce,Paintings,http://www.metmuseum.org/art/collection/search/436245,615,9
2020,438844,Painting,"Portrait of a Woman, Said to Be Caritas Pirckheimer (1467–1532)",1900,1999,Oil on linen,Paintings,http://www.metmuseum.org/art/collection/search/438844,615,9
2021,436246,Painting,Portrait of an Italian Woman,1500,1599,Oil on linden,Paintings,http://www.metmuseum.org/art/collection/search/436246,616,9
2022,437636,Painting,Domestic Scene,1775,1780,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/437636,616,9
2023,438655,Painting,View from the Colosseum toward the Palatine,1810,1830,"Oil on paper, laid down on cardboard",Paintings,http://www.metmuseum.org/art/collection/search/438655,616,9
2024,440344,Painting,Oak Tree in a Mountainous Landscape,1800,1899,"Oil on paper, laid down on cardboard",Paintings,http://www.metmuseum.org/art/collection/search/440344,616,9
2025,436248,Painting,A Young Woman in a Landscape,1636,1636,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436248,617,9
2026,436252,Painting,"James Stuart (1612–1655), Duke of Richmond and Lennox",1633,1635,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436252,618,9
2027,436253,Painting,Lucas van Uffel (died 1637),1621,1627,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436253,618,9
2028,436254,Painting,Portrait of a Man,1613,1623,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436254,618,9
2029,436255,Painting,"Portrait of a Woman, Called the Marchesa Durazzo",1622,1625,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436255,618,9
2030,436256,Painting,"Robert Rich (1587–1658), Second Earl of Warwick",1632,1635,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436256,618,9
2031,436257,Painting,Saint Rosalie Interceding for the Plague-stricken of Palermo,1624,1624,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436257,618,9
2032,436258,Painting,Self-Portrait,1620,1621,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436258,618,9
2033,436260,Painting,Study Head of an Old Man with a White Beard,1617,1620,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436260,618,9
2034,436261,Painting,Virgin and Child,1615,1625,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436261,618,9
2035,436262,Painting,Virgin and Child with Saint Catherine of Alexandria,1625,1635,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436262,618,9
2036,436266,Painting,Isaac Blessing Jacob,1642,1642,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436266,619,9
2037,436267,Painting,A Musical Party,1650,1653,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436267,619,9
2038,436268,Painting,Putti with a Medallion,1740,1778,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436268,620,9
2039,436269,Painting,Putti with a Medallion,1740,1778,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436269,620,9
2040,436270,Painting,Conversation Piece (The Sense of Smell),1791,1791,Oil on canvas,Paintings,http://www.metmuseum.org/art/collection/search/436270,621,9
2041,436271,Painting,The Crucifixion with Donors and Saints Peter and Margaret,1525,1527,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436271,622,9
2042,436278,Painting,Allegory,1807,1849,"Oil on canvas, laid down on wood",Paintings,http://www.metmuseum.org/art/collection/search/436278,623,9
2043,436280,Painting,Head of Christ,1200,1500,"Tempera on wood, gold ground",Paintings,http://www.metmuseum.org/art/collection/search/436280,624,9
2044,436283,Painting,Virgin and Child in a Niche,1495,1505,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436283,625,9
2045,436283,Painting,Virgin and Child in a Niche,1495,1505,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/436283,891,9
2046,437203,Painting,"Portrait of a Noblewoman, Probably Isabella of Portugal (1397–1472)",1430,1469,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437203,625,9
2047,437203,Painting,"Portrait of a Noblewoman, Probably Isabella of Portugal (1397–1472)",1430,1469,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437203,891,9
2048,437204,Painting,"Charles V (1500–1558), Holy Roman Emperor",1515,1525,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437204,625,9
2049,437204,Painting,"Charles V (1500–1558), Holy Roman Emperor",1515,1525,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437204,891,9
2050,437205,Painting,Portrait of a Young Woman,1530,1540,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437205,625,9
2051,437205,Painting,Portrait of a Young Woman,1530,1540,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437205,891,9
2052,437206,Painting,"Portrait of a Man, Possibly Jean de Langeac (died 1541), Bishop of Limoges",1539,1539,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437206,625,9
2053,437206,Painting,"Portrait of a Man, Possibly Jean de Langeac (died 1541), Bishop of Limoges",1539,1539,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437206,891,9
2054,437207,Painting,Portrait of a Woman,1540,1550,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437207,625,9
2055,437207,Painting,Portrait of a Woman,1540,1550,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437207,891,9
2056,437208,Painting,Portrait of a Surgeon,1569,1569,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437208,625,9
2057,437208,Painting,Portrait of a Surgeon,1569,1569,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437208,891,9
2058,437209,Painting,Portrait of a Man,1500,1549,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437209,625,9
2059,437209,Painting,Portrait of a Man,1500,1549,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437209,891,9
2060,437210,Painting,Portrait of a Young Man of the Van Steynoert Family,1500,1524,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437210,625,9
2061,437210,Painting,Portrait of a Young Man of the Van Steynoert Family,1500,1524,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437210,891,9
2062,437216,Painting,The Fifteen Mysteries and the Virgin of the Rosary,1515,1520,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437216,625,9
2063,437216,Painting,The Fifteen Mysteries and the Virgin of the Rosary,1515,1520,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437216,891,9
2064,437488,Painting,Portrait of a Man in a Turban,1419,1464,Oil on wood,Paintings,http://www.metmuseum.org/art/collection/search/437488,625,9
