Met ID,URL
10825,https://images.metmuseum.org/CRDImages/ad/original/DT2729.jpg
10827,https://images.metmuseum.org/CRDImages/ad/original/DT102.jpg
10828,https://images.metmuseum.org/CRDImages/ad/original/DT2038.jpg
10830,https://images.metmuseum.org/CRDImages/ad/original/DT60.jpg
10832,https://images.metmuseum.org/CRDImages/ad/original/ap06.179.jpg
10833,https://images.metmuseum.org/CRDImages/ad/original/DT2936.jpg
10834,https://images.metmuseum.org/CRDImages/ad/original/DP101530.jpg
10835,https://images.metmuseum.org/CRDImages/ad/original/DT214720.jpg
14419,https://images.metmuseum.org/CRDImages/ad/original/DT6731.jpg
10836,https://images.metmuseum.org/CRDImages/ad/original/ap66.242.20.jpg
10837,https://images.metmuseum.org/CRDImages/ad/original/DT5508.jpg
10845,https://images.metmuseum.org/CRDImages/ad/original/APS388.jpg
10848,https://images.metmuseum.org/CRDImages/ad/original/APS6423.jpg
10849,https://images.metmuseum.org/CRDImages/ad/original/ap00.17.3.jpg
10850,https://images.metmuseum.org/CRDImages/ad/original/DT214417.jpg
10851,https://images.metmuseum.org/CRDImages/ad/original/ap00.17.2.jpg
10852,https://images.metmuseum.org/CRDImages/ad/original/ap87.19.jpg
10853,https://images.metmuseum.org/CRDImages/ad/original/ap27.145.jpg
10858,https://images.metmuseum.org/CRDImages/ad/original/ap62.256.4.jpg
10859,https://images.metmuseum.org/CRDImages/ad/original/ap74.43.jpg
10860,https://images.metmuseum.org/CRDImages/ad/original/ap74.49.jpg
10861,https://images.metmuseum.org/CRDImages/ad/original/ap74.42.jpg
10862,https://images.metmuseum.org/CRDImages/ad/original/ap74.46.jpg
10863,https://images.metmuseum.org/CRDImages/ad/original/ap74.41.jpg
10864,https://images.metmuseum.org/CRDImages/ad/original/ap74.45.jpg
10865,https://images.metmuseum.org/CRDImages/ad/original/ap74.44.jpg
10866,https://images.metmuseum.org/CRDImages/ad/original/ap74.48.jpg
10867,https://images.metmuseum.org/CRDImages/ad/original/ap74.47.jpg
10874,https://images.metmuseum.org/CRDImages/ad/original/ap34.153.jpg
10878,https://images.metmuseum.org/CRDImages/ad/original/APS1945.jpg
10879,https://images.metmuseum.org/CRDImages/ad/original/ap66.242.25.jpg
10880,https://images.metmuseum.org/CRDImages/ad/original/DT5510.jpg
10890,https://images.metmuseum.org/CRDImages/ad/original/ap17.96.jpg
10895,https://images.metmuseum.org/CRDImages/ad/original/ap1982.139.jpg
10905,https://images.metmuseum.org/CRDImages/ad/original/ap68.222.23.jpg
10919,https://images.metmuseum.org/CRDImages/ad/original/ap17.160.jpg
10922,https://images.metmuseum.org/CRDImages/ad/original/ap87.8.7.jpg
10923,https://images.metmuseum.org/CRDImages/ad/original/ap87.8.4.jpg
10924,https://images.metmuseum.org/CRDImages/ad/original/ap87.8.10.jpg
10925,https://images.metmuseum.org/CRDImages/ad/original/DP229726.jpg
10934,https://images.metmuseum.org/CRDImages/ad/original/ap87.18.jpg
10944,https://images.metmuseum.org/CRDImages/ad/original/ap85.7.jpg
10945,https://images.metmuseum.org/CRDImages/ad/original/DT1550.jpg
10946,https://images.metmuseum.org/CRDImages/ad/original/DT81.jpg
10947,https://images.metmuseum.org/CRDImages/ad/original/DT1549.jpg
10966,https://images.metmuseum.org/CRDImages/ad/original/ap02.7.2.jpg
